"CAMIS","DBA","BORO","BUILDING","STREET","ZIPCODE","PHONE","CUISINECODE","INSPDATE","ACTION","VIOLCODE","SCORE","CURRENTGRADE","GRADEDATE","RECORDDATE"
"40367544","MALAGA RESTAURANT","1","406","EAST   73 STREET","10021","2127377659","77","2013-05-23 00:00:00","D","06E","12","A","2013-05-23 00:00:00","2013-09-13 01:01:06.177000000"
"40367677","CAPITOL RESTAURANT","1","4933","BROADWAY","10034","2129425090","03","2013-07-15 00:00:00","D","10F","12","A","2013-07-15 00:00:00","2013-09-13 01:01:06.177000000"
"40368581","MARIES CRISIS CAFE","1","59","GROVE STREET","10014","2122439323","03","2013-07-30 00:00:00","U","06D","23","B","2013-07-30 00:00:00","2013-09-13 01:01:06.177000000"
"40368801","MARBELLA RESTAURANT","4","220-33","NORTHERN BOULEVARD","11361","7184230100","53","2013-08-15 00:00:00","U","04N","25","B","2013-08-15 00:00:00","2013-09-13 01:01:06.177000000"
"40368801","MARBELLA RESTAURANT","4","220-33","NORTHERN BOULEVARD","11361","7184230100","53","2013-08-15 00:00:00","U","08A","25","B","2013-08-15 00:00:00","2013-09-13 01:01:06.177000000"
"40367420","GRASSROOT TAVERN","1","20","ST MARKS PLACE","10003","2122602876","03","2013-03-11 00:00:00","D","04L","9","A","2013-03-11 00:00:00","2013-09-13 01:01:06.177000000"
"40367442","BUDDY'S WONDER BAR","5","17","HARRISON AVENUE","10302","7184429768","03","2013-04-16 00:00:00","U","08A","17","B","2013-04-16 00:00:00","2013-09-13 01:01:06.177000000"
"40367540","PICCOLA VENEZIA","4","42-01","28 AVENUE","11103","7187218470","48","2013-02-05 00:00:00","U","04H","8","A","2013-02-05 00:00:00","2013-09-13 01:01:06.177000000"
"40367407","JOHN'S RESTAURANT","1","302","EAST   12 STREET","10003","2124759531","48","2013-07-23 00:00:00","D","02G","12","A","2013-07-23 00:00:00","2013-09-13 01:01:06.177000000"
"40367407","JOHN'S RESTAURANT","1","302","EAST   12 STREET","10003","2124759531","48","2013-07-23 00:00:00","D","06D","12","A","2013-07-23 00:00:00","2013-09-13 01:01:06.177000000"
"40367442","BUDDY'S WONDER BAR","5","17","HARRISON AVENUE","10302","7184429768","03","2013-04-16 00:00:00","U","08C","17","B","2013-04-16 00:00:00","2013-09-13 01:01:06.177000000"
"40369495","DAN TEMPURA","1","2018","BROADWAY","10023","2128775255","49","2013-08-01 00:00:00","U","02G","12","A","2013-08-01 00:00:00","2013-09-13 01:01:06.177000000"
"40369521","KNICKERBOCKER BAR & GRILL","1","33","UNIVERSITY PLACE","10003","2122288490","03","2013-04-02 00:00:00","U","03C","14","B","2013-04-02 00:00:00","2013-09-13 01:01:06.177000000"
"40369521","KNICKERBOCKER BAR & GRILL","1","33","UNIVERSITY PLACE","10003","2122288490","03","2013-04-02 00:00:00","U","06D","14","B","2013-04-02 00:00:00","2013-09-13 01:01:06.177000000"
"40369597","CAFE CAPRI","3","427","GRAHAM AVENUE","11211","7183835744","14","2013-07-26 00:00:00","D","06A","5","A","2013-07-26 00:00:00","2013-09-13 01:01:06.177000000"
"40369601","BRONX GRILL","2","2375","EAST TREMONT AVENUE","10462","7188925200","03","2013-05-23 00:00:00","D","06D","10","A","2013-05-23 00:00:00","2013-09-13 01:01:06.177000000"
"40369667","WHITE CASTLE","3","846","EMPIRE BOULEVARD","11213","7187563377","39","2013-03-01 00:00:00","D","06A","12","A","2013-03-01 00:00:00","2013-09-13 01:01:06.177000000"
"40369716","FERDINANDO'S RESTAURANT","3","151","UNION STREET","11231","7188551545","48","2013-04-23 00:00:00","D","09C","12","A","2013-04-23 00:00:00","2013-09-13 01:01:06.177000000"
"40368897","HATSUHANA RESTAURANT","1","17        ","EAST   48 STREET                                  ","10017","2123553345","49","2013-03-07 00:00:00","D","10D","7","A","2013-03-07 00:00:00","2013-09-13 01:01:06.177000000"
"40368897","HATSUHANA RESTAURANT","1","17        ","EAST   48 STREET                                  ","10017","2123553345","49","2013-03-07 00:00:00","D","10E","7","A","2013-03-07 00:00:00","2013-09-13 01:01:06.177000000"
"40368908","STACKS TAVERN","2","5723","BROADWAY","10463","7185499771","47","2013-05-11 00:00:00","D","10F","13","A","2013-05-11 00:00:00","2013-09-13 01:01:06.177000000"
"40376039","TEVERE 84","1","155","EAST   84 STREET","10028","2127440210","50","2013-05-22 00:00:00","D","06D","10","A","2013-05-22 00:00:00","2013-09-13 01:01:06.177000000"
"40376077","FONTANA FAMOUS PIZZA & GYRO","4","200-02    ","NORTHERN BOULEVARD                                ","11361","7186310147","38","2013-04-22 00:00:00","D","08A","13","A","2013-04-22 00:00:00","2013-09-13 01:01:06.177000000"
"40376077","FONTANA FAMOUS PIZZA & GYRO","4","200-02    ","NORTHERN BOULEVARD                                ","11361","7186310147","38","2013-04-22 00:00:00","D","10D","13","A","2013-04-22 00:00:00","2013-09-13 01:01:06.177000000"
"40373237","GEORGE'S RESTAURANT","3","733       ","BROADWAY                                          ","11206","7183887794","53","2013-04-29 00:00:00","U","06E","5","A","2013-04-29 00:00:00","2013-09-13 01:01:06.177000000"
"40367677","CAPITOL RESTAURANT","1","4933","BROADWAY","10034","2129425090","03","2013-07-15 00:00:00","D","10B","12","A","2013-07-15 00:00:00","2013-09-13 01:01:06.177000000"
"40367677","CAPITOL RESTAURANT","1","4933","BROADWAY","10034","2129425090","03","2013-07-15 00:00:00","D","10D","12","A","2013-07-15 00:00:00","2013-09-13 01:01:06.177000000"
"40367715","LA BONNE SOUPE BISTRO","1","48","WEST 55 STREET","10019","2125867650","35","2013-05-21 00:00:00","D","06C","9","A","2013-05-21 00:00:00","2013-09-13 01:01:06.177000000"
"40367728","MIMIS RESTAURANT & BAR","1","984       ","SECOND AVENUE                                     ","10022","2126884692","48","2013-03-08 00:00:00","D","10B","2","A","2013-03-08 00:00:00","2013-09-13 01:01:06.177000000"
"40367749","LENNY'S CLAM BAR","4","161-03","CROSSBAY BOULEVARD","11414","7188455100","72","2013-08-22 00:00:00","U","06D","26","Z","2013-08-22 00:00:00","2013-09-13 01:01:06.177000000"
"40369775","THE CUPPING ROOM","1","359","WEST BROADWAY","10013","2129252898","03","2012-10-04 00:00:00","D","06E","12","A","2012-10-04 00:00:00","2013-09-13 01:01:06.177000000"
"40369782","MCDONALD'S","3","701","UTICA AVENUE","11203","7187780023","39","2013-07-01 00:00:00","D","04N","10","A","2013-07-01 00:00:00","2013-09-13 01:01:06.177000000"
"40369782","MCDONALD'S","3","701","UTICA AVENUE","11203","7187780023","39","2013-07-01 00:00:00","D","08A","10","A","2013-07-01 00:00:00","2013-09-13 01:01:06.177000000"
"40369810","PETE'S TAVERN","1","129","EAST   18 STREET","10003","2124737676","03","2013-04-12 00:00:00","D","06E","10","A","2013-04-12 00:00:00","2013-09-13 01:01:06.177000000"
"40369810","PETE'S TAVERN","1","129","EAST   18 STREET","10003","2124737676","03","2013-04-12 00:00:00","D","10F","10","A","2013-04-12 00:00:00","2013-09-13 01:01:06.177000000"
"40369111","THE HYTES BAR","3","1082      ","ST JOHNS PLACE                                    ","11213","7187789564","03","2012-12-20 00:00:00","D","04K","11","A","2012-12-20 00:00:00","2013-09-13 01:01:06.177000000"
"40369111","THE HYTES BAR","3","1082      ","ST JOHNS PLACE                                    ","11213","7187789564","03","2012-12-20 00:00:00","D","04N","11","A","2012-12-20 00:00:00","2013-09-13 01:01:06.177000000"
"40369111","THE HYTES BAR","3","1082      ","ST JOHNS PLACE                                    ","11213","7187789564","03","2012-12-20 00:00:00","D","08A","11","A","2012-12-20 00:00:00","2013-09-13 01:01:06.177000000"
"40369158","JODY'S CLUB","5","372","FOREST AVENUE","10301","7187276338","03","2013-02-14 00:00:00","D","10F","11","A","2013-02-14 00:00:00","2013-09-13 01:01:06.177000000"
"40369165","REIF'S TAVERN","1","302","EAST 92 STREET","10128","2124260519","03","2013-05-22 00:00:00","D","04L","12","A","2013-05-22 00:00:00","2013-09-13 01:01:06.177000000"
"40369165","REIF'S TAVERN","1","302","EAST 92 STREET","10128","2124260519","03","2013-05-22 00:00:00","D","08A","12","A","2013-05-22 00:00:00","2013-09-13 01:01:06.177000000"
"40369299","SEASHORE RESTAURANT","2","591","CITY ISLAND AVE","10464","7188850300","72","2013-04-16 00:00:00","F","02G","22","B","2013-04-16 00:00:00","2013-09-13 01:01:06.177000000"
"40376493","THE WATER CLUB","1","500       ","EAST   30 STREET                                  ","10016","2126833333","72","2013-08-27 00:00:00","D","04L","11","A","2013-08-27 00:00:00","2013-09-13 01:01:06.177000000"
"40376495","MARCO POLO RISTORANTE","3","345","COURT STREET","11231","7188525015","48","2012-12-29 00:00:00","D","06D","8","A","2012-12-29 00:00:00","2013-09-13 01:01:06.177000000"
"40376635","TRIPOLI RESTAURANT","3","156","ATLANTIC AVENUE","11201","7185965800","54","2013-08-22 00:00:00","U","08A","24","Z","2013-08-22 00:00:00","2013-09-13 01:01:06.177000000"
"40376687","CHEZ JAQUELINE","1","72        ","MAC DOUGAL STREET                                 ","10012","2125050727","35","2013-09-04 00:00:00","U","06C","22","Z","2013-09-04 00:00:00","2013-09-13 01:01:06.177000000"
"40367946","THE LARK'S NEST","2","4280","KATONAH AVE","10470","3472028233","03","2013-06-07 00:00:00","D","10F","2","A","2013-06-07 00:00:00","2013-09-13 01:01:06.177000000"
"40373462","VILLA BERULIA","1","107","EAST 34 STREET","10016","2126891970","48","2013-08-28 00:00:00","D","02G","12","A","2013-08-28 00:00:00","2013-09-13 01:01:06.177000000"
"40373597","PETES PIZZERIA & RESTAURANT","3","7522","3 AVENUE","11209","7187455442","63","2013-04-15 00:00:00","D","08C","13","A","2013-04-15 00:00:00","2013-09-13 01:01:06.177000000"
"40367749","LENNY'S CLAM BAR","4","161-03","CROSSBAY BOULEVARD","11414","7188455100","72","2013-08-22 00:00:00","U","10F","26","Z","2013-08-22 00:00:00","2013-09-13 01:01:06.177000000"
"40367766","GRAY'S PAPAYA","1","2080","BROADWAY","10023","2127990243","41","2013-08-23 00:00:00","U","04N","20","Z","2013-08-23 00:00:00","2013-09-13 01:01:06.177000000"
"40367766","GRAY'S PAPAYA","1","2080","BROADWAY","10023","2127990243","41","2013-08-23 00:00:00","U","10F","20","Z","2013-08-23 00:00:00","2013-09-13 01:01:06.177000000"
"40367789","DANI PIZZA AND RESTAURANT","4","81-28","LEFFERTS BOULEVARD","11415","7188462849","62","2012-09-12 00:00:00","D","10F","8","A","2012-09-12 00:00:00","2013-09-13 01:01:06.177000000"
"40367790","MCDONALD'S","3","943","FLATBUSH AVENUE","11226","7186935353","39","2013-05-01 00:00:00","U","10F","7","A","2013-05-01 00:00:00","2013-09-13 01:01:06.177000000"
"40367766","GRAY'S PAPAYA","1","2080","BROADWAY","10023","2127990243","41","2013-08-23 00:00:00","U","02G","20","Z","2013-08-23 00:00:00","2013-09-13 01:01:06.177000000"
"40367766","GRAY'S PAPAYA","1","2080","BROADWAY","10023","2127990243","41","2013-08-23 00:00:00","U","08A","20","Z","2013-08-23 00:00:00","2013-09-13 01:01:06.177000000"
"40367795","CAFE EL GRECO","3","1821","EMMONS AVENUE","11235","7189341288","38","2013-06-17 00:00:00","D","10F","2","A","2013-06-17 00:00:00","2013-09-13 01:01:06.177000000"
"40367797","ONE IF BY LAND TWO IF BY SEA","1","17","BARROW STREET","10014","2122558649","72","2013-04-02 00:00:00","U","08A","10","A","2013-04-02 00:00:00","2013-09-13 01:01:06.177000000"
"40367841","FIORELLOS","1","1900","BROADWAY","10023","2125955330","48","2013-03-14 00:00:00","D","06D","7","A","2013-03-14 00:00:00","2013-09-13 01:01:06.177000000"
"40367860","LB SPUMONI GARDENS","3","2725A","86 STREET","11223","7184491230","62","2013-05-09 00:00:00","F","08A","27","B","2013-05-09 00:00:00","2013-09-13 01:01:06.177000000"
"40368018","TERRACE CAFE","2","2300","SOUTHERN BOULEVARD","10460","7182205069","14","2013-05-29 00:00:00","D","10B","9","A","2013-05-29 00:00:00","2013-09-13 01:01:06.177000000"
"40368025","BEAVER POND","2","2300","SOUTHERN BOULEVARD","10460","7182207731","03","2013-05-29 00:00:00","D","04J","10","A","2013-05-29 00:00:00","2013-09-13 01:01:06.177000000"
"40369418","CAFFE REGGIO","1","119       ","MAC DOUGAL STREET                                 ","10012","2124759557","14","2013-08-14 00:00:00","D","06D","12","A","2013-08-14 00:00:00","2013-09-13 01:01:06.177000000"
"40369418","CAFFE REGGIO","1","119       ","MAC DOUGAL STREET                                 ","10012","2124759557","14","2013-08-14 00:00:00","D","06E","12","A","2013-08-14 00:00:00","2013-09-13 01:01:06.177000000"
"40369461","CAFE UN DEUX TROIS","1","123","WEST   44 STREET","10036","2123544148","35","2013-07-30 00:00:00","F","02H","48","Z","2013-07-30 00:00:00","2013-09-13 01:01:06.177000000"
"40369461","CAFE UN DEUX TROIS","1","123","WEST   44 STREET","10036","2123544148","35","2013-07-30 00:00:00","F","09B","48","Z","2013-07-30 00:00:00","2013-09-13 01:01:06.177000000"
"40376718","PJ BERNSTEIN DELI & RESTAURANT","1","1215      ","THIRD AVENUE                                      ","10021","2128790914","27","2012-10-16 00:00:00","D","06C","12","A","2012-10-16 00:00:00","2013-09-13 01:01:06.177000000"
"40376735","PJ CARNEY'S","1","906","7 AVENUE","10019","2126640056","47","2013-08-06 00:00:00","U","02G","24","Z","2013-08-06 00:00:00","2013-09-13 01:01:06.177000000"
"40376933","WATER'S EDGE CLUB","4","401       ","44 DRIVE FOOT E.RIVER                             ","11101","7184820033","03","2013-05-02 00:00:00","F","10D","27","B","2013-05-02 00:00:00","2013-09-13 01:01:06.177000000"
"40376933","WATER'S EDGE CLUB","4","401       ","44 DRIVE FOOT E.RIVER                             ","11101","7184820033","03","2013-05-02 00:00:00","F","10E","27","B","2013-05-02 00:00:00","2013-09-13 01:01:06.177000000"
"40368223","OYSTER BAR","1","NKA       ","GRAND CENTRAL TERMINAL                            ","10017","2124906650","72","2013-07-29 00:00:00","D","04N","11","A","2013-07-29 00:00:00","2013-09-13 01:01:06.177000000"
"40368318","MAGGIES PLACE","1","21","EAST 47 STREET","10017","2127535757","03","2012-09-26 00:00:00","D","06D","13","A","2012-09-26 00:00:00","2013-09-13 01:01:06.177000000"
"40368346","DA SILVANO RESTAURANT","1","260","6 AVENUE","10014","2129822343","48","2013-01-24 00:00:00","D","10H","5","A","2013-01-24 00:00:00","2013-09-13 01:01:06.177000000"
"40373599","OLYMPIC RESTAURANT","1","115","DELANCEY STREET","10002","2124208153","03","2013-06-14 00:00:00","F","04L","43","C","2013-06-14 00:00:00","2013-09-13 01:01:06.177000000"
"40373599","OLYMPIC RESTAURANT","1","115","DELANCEY STREET","10002","2124208153","03","2013-06-14 00:00:00","F","06C","43","C","2013-06-14 00:00:00","2013-09-13 01:01:06.177000000"
"40373599","OLYMPIC RESTAURANT","1","115","DELANCEY STREET","10002","2124208153","03","2013-06-14 00:00:00","F","08A","43","C","2013-06-14 00:00:00","2013-09-13 01:01:06.177000000"
"40373656","KEENS STEAKHOUSE","1","72        ","WEST   36 STREET                                  ","10018","2129473636","78","2013-06-10 00:00:00","D","10F","12","A","2013-06-10 00:00:00","2013-09-13 01:01:06.177000000"
"40373669","BAR 515","1","515","3 AVENUE","10016","2125323300","03","2013-05-13 00:00:00","D","06D","10","A","2013-05-13 00:00:00","2013-09-13 01:01:06.177000000"
"40373937","SHUN LEE","1","37","WEST 65 STREET","10023","2125958895","20","2013-04-12 00:00:00","D","10B","11","A","2013-04-12 00:00:00","2013-09-13 01:01:06.177000000"
"40369954","VOLARE RESTAURANT","1","147       ","WEST FOURTH STREET                                ","10012","2127772849","48","2013-05-20 00:00:00","U","02A","22","B","2013-05-20 00:00:00","2013-09-13 01:01:06.177000000"
"40369954","VOLARE RESTAURANT","1","147       ","WEST FOURTH STREET                                ","10012","2127772849","48","2013-05-20 00:00:00","U","08A","22","B","2013-05-20 00:00:00","2013-09-13 01:01:06.177000000"
"40369958","SPARKS STEAK HOUSE","1","210","EAST   46 STREET","10017","2126874855","78","2013-04-01 00:00:00","D","10F","12","A","2013-04-01 00:00:00","2013-09-13 01:01:06.177000000"
"40369977","BURGER KING","2","6007","BROADWAY","10471","7185499637","39","2013-02-15 00:00:00","D","06C","8","A","2013-02-15 00:00:00","2013-09-13 01:01:06.177000000"
"40370091","PIZZA TOWN","4","18-27","COLLEGE POINT BOULEVARD","11356","7189392187","62","2013-08-20 00:00:00","D","02B","11","A","2013-08-20 00:00:00","2013-09-13 01:01:06.177000000"
"40369580","EL POTE ESPANOL","1","718","2 AVENUE","10016","2128896680","53","2013-09-10 00:00:00","D","06D","7","A","2013-09-10 00:00:00","2013-09-13 01:01:06.177000000"
"40369619","MUDVILLE SALOON","1","126","CHAMBERS STREET","10007","2129640946","03","2012-09-18 00:00:00","D","10F","3","A","2012-09-18 00:00:00","2013-09-13 01:01:06.177000000"
"40369669","WHITE CASTLE","2","2701","BOSTON POST ROAD","10467","7182314978","39","2013-01-02 00:00:00","D","06D","12","A","2013-01-02 00:00:00","2013-09-13 01:01:06.177000000"
"40369675","WHITE CASTLE","4","43-02","QUEENS BOULEVARD","11104","7187862475","39","2013-03-22 00:00:00","D","10F","5","A","2013-03-22 00:00:00","2013-09-13 01:01:06.177000000"
"40367829","MCDONALD'S","4","75-50","101 AVENUE","11416","7188451010","39","2013-06-11 00:00:00","D","10A","13","A","2013-06-11 00:00:00","2013-09-13 01:01:06.177000000"
"40367829","MCDONALD'S","4","75-50","101 AVENUE","11416","7188451010","39","2013-06-11 00:00:00","D","10B","13","A","2013-06-11 00:00:00","2013-09-13 01:01:06.177000000"
"40367860","LB SPUMONI GARDENS","3","2725A","86 STREET","11223","7184491230","62","2013-05-09 00:00:00","F","10F","27","B","2013-05-09 00:00:00","2013-09-13 01:01:06.177000000"
"40368207","MILL BASIN KOSHER DELI","3","5823","AVENUE T","11234","7182414910","50","2013-09-10 00:00:00","U","10F","27","Z","2013-09-10 00:00:00","2013-09-13 01:01:06.177000000"
"40368207","MILL BASIN KOSHER DELI","3","5823","AVENUE T","11234","7182414910","50","2013-09-10 00:00:00","U","02G","27","Z","2013-09-10 00:00:00","2013-09-13 01:01:06.177000000"
"40368207","MILL BASIN KOSHER DELI","3","5823","AVENUE T","11234","7182414910","50","2013-09-10 00:00:00","U","08A","27","Z","2013-09-10 00:00:00","2013-09-13 01:01:06.177000000"
"40368223","OYSTER BAR","1","NKA       ","GRAND CENTRAL TERMINAL                            ","10017","2124906650","72","2013-07-29 00:00:00","D","04M","11","A","2013-07-29 00:00:00","2013-09-13 01:01:06.177000000"
"40368271","CHERRY TAVERN","1","441","EAST 6 STREET","10009","2127771448","03","2013-03-14 00:00:00","D","04N","13","A","2013-03-14 00:00:00","2013-09-13 01:01:06.177000000"
"40368318","MAGGIES PLACE","1","21","EAST 47 STREET","10017","2127535757","03","2012-09-26 00:00:00","D","06C","13","A","2012-09-26 00:00:00","2013-09-13 01:01:06.177000000"
"40368338","BRADY'S BAR","1","1583","2 AVENUE","10028","2128616070","03","2013-03-01 00:00:00","D","10B","13","A","2013-03-01 00:00:00","2013-09-13 01:01:06.177000000"
"40374026","POPOVER CAFE","1","551","AMSTERDAM AVENUE","10024","2125958555","03","2013-05-28 00:00:00","D","10H","6","A","2013-05-28 00:00:00","2013-09-13 01:01:06.177000000"
"40374131","PRIMAVERA PIZZA & PASTA","1","1005","2 AVENUE","10022","2127532772","63","2013-09-11 00:00:00","D","06D","13","A","2013-09-11 00:00:00","2013-09-13 01:01:06.177000000"
"40377060","EL PASO","1","134","WEST HOUSTON STREET","10012","2126730828","55","2013-09-10 00:00:00","U","08A","16","Z","2013-09-10 00:00:00","2013-09-13 01:01:06.177000000"
